"1001-5000",4382,1
"1001-5000",4389,1
"1001-5000",8788,2
"1001-5000",13320,3
"1001-5000",8918,2
"1001-5000",4499,1
"1001-5000",4509,1
"1001-5000",4523,1
"1001-5000",4573,1
"1001-5000",9170,2
"1001-5000",9238,2
"1001-5000",9302,2
"1001-5000",9314,2
"1001-5000",4658,1
"1001-5000",4663,1
"1001-5000",4688,1
"1001-5000",4695,1
"1001-5000",4700,1
"1001-5000",4708,1
"1001-5000",9476,2
"1001-5000",9570,2
"1001-5000",4831,1
"1001-5000",9668,2
"1001-5000",9706,2
"1001-5000",9740,2
"1001-5000",9802,2
"101-200",1936603,17767
"101-200",1606334,13613
"101-200",1496000,11000
"101-200",1410202,9931
"101-200",1697410,11870
"101-200",1714625,11825
"101-200",1414870,9370
"101-200",1452987,8497
"101-200",1489011,8607
"101-200",1541640,8860
"101-200",2207507,11093
"201-500",1482064,7024
"201-500",1488546,6051
"201-500",1422042,5326
"201-500",2091040,7468
"201-500",1997810,6889
"201-500",1309504,4424
"201-500",1428273,4809
"201-500",1328864,4192
"201-500",1462945,4367
"201-500",1211616,3606
"201-500",1251378,3659
"201-500",1329830,3746
"201-500",1223198,3379
"201-500",1233168,3351
"201-500",1118936,3016
"201-500",1122190,2930
"201-500",1336335,3471
"201-500",1339884,3276
"201-500",1033344,2392
"201-500",1204080,2768
"201-500",1608767,3583
"201-500",958956,2036
"21-50",919836,34068
"21-50",612870,19770
"21-50",794360,22696
"21-50",849828,20234
"500-1000",900097,1741
"500-1000",1621620,3003
"500-1000",1006830,1782
"500-1000",1176240,2028
"500-1000",1146392,1963
"500-1000",893172,1519
"500-1000",833949,1383
"500-1000",1118740,1834
"500-1000",766304,1232
"500-1000",802620,1260
"500-1000",858677,1303
"500-1000",776310,1145
"500-1000",774774,1118
"500-1000",739517,1061
"500-1000",676140,955
"500-1000",669567,921
"500-1000",644798,869
"500-1000",767725,1025
"500-1000",708573,941
"500-1000",632391,831
"500-1000",897050,1165
"500-1000",644368,824
"500-1000",631224,792
"500-1000",1064800,1331
"500-1000",649611,801
"500-1000",773435,949
"500-1000",614856,748
"500-1000",573345,685
"500-1000",565152,672
"500-1000",596992,704
"1001-5000",31992,8
"1001-5000",4039,1
"1001-5000",20275,5
"1001-5000",12201,3
"1001-5000",4081,1
"1001-5000",8174,2
"1001-5000",12282,3
"1001-5000",12333,3
"1001-5000",24714,6
"1001-5000",4125,1
"1001-5000",4127,1
"1001-5000",8264,2
"1001-5000",12408,3
"1001-5000",12411,3
"1001-5000",4152,1
"1001-5000",8318,2
"1001-5000",4165,1
"1001-5000",12567,3
"1001-5000",12624,3
"1001-5000",4211,1
"1001-5000",8428,2
"1001-5000",8484,2
"1001-5000",8490,2
"1001-5000",8608,2
"1001-5000",4305,1
"1001-5000",8640,2
"1001-5000",8750,2
"1001-5000",4380,1
"1001-5000",8830,2
"1001-5000",8896,2
"1001-5000",9056,2
"1001-5000",9184,2
"1001-5000",4611,1
"1001-5000",13863,3
"1001-5000",4672,1
"1001-5000",9350,2
"1001-5000",4681,1
"1001-5000",9410,2
"1001-5000",4707,1
"1001-5000",4728,1
"1001-5000",4748,1
"1001-5000",4761,1
"1001-5000",4766,1
"1001-5000",9618,2
"1001-5000",4825,1
"1001-5000",9678,2
"1001-5000",9692,2
"1001-5000",4854,1
"1001-5000",4863,1
"1001-5000",4865,1
"1001-5000",4900,1
"1001-5000",4939,1
"1001-5000",4942,1
"1001-5000",60000,12
"101-200",1531874,12062
"101-200",1607424,12558
"101-200",1810644,14036
"101-200",2490800,19160
"101-200",1438528,9464
"101-200",1512711,9887
"101-200",1637048,10168
"101-200",1563705,9477
"101-200",1477400,8900
"101-200",1453056,8256
"101-200",1577777,8717
"101-200",1516606,8333
"101-200",1475678,7646
"101-200",1770833,8989
"11-20",435968,33536
"11-20",562955,33115
"201-500",1557213,7671
"201-500",1615221,7803
"201-500",1438338,6479
"201-500",1611927,7101
"201-500",1455993,6303
"201-500",1739322,7433
"201-500",1699285,7231
"201-500",2204455,8195
"201-500",1489992,5068
"201-500",1379483,4583
"201-500",1525533,4937
"201-500",1292616,4143
"201-500",1175958,3213
"201-500",1153572,3101
"201-500",1655550,4245
"201-500",1202358,3021
"201-500",1564878,3922
"201-500",1173727,2927
"201-500",1123727,2761
"201-500",1062314,2398
"201-500",1004486,2198
"201-500",1033248,2256
"201-500",1060752,2296
"201-500",1075400,2264
"201-500",1315364,2636
"21-50",626760,26115
"21-50",705664,22052
"21-50",933408,25928
"21-50",791874,19314
"500-1000",1246845,2469
"500-1000",998220,1905
"500-1000",931920,1765
"500-1000",899704,1688
"500-1000",898170,1645
"500-1000",1537800,2796
"500-1000",905198,1577
"500-1000",841171,1433
"500-1000",847552,1394
"500-1000",899493,1477
"500-1000",779736,1272
"500-1000",828824,1324
"500-1000",919934,1451
"500-1000",799692,1236
"500-1000",781200,1200
"500-1000",757563,1119
"500-1000",878604,1266
"500-1000",790136,1132
"500-1000",727353,1023
"500-1000",810880,1120
"500-1000",706612,964
"500-1000",652821,881
"500-1000",660976,872
"500-1000",763617,993
"500-1000",669418,866
"500-1000",810540,1026
"500-1000",583461,723
"500-1000",563418,678
"500-1000",600512,704
"500-1000",566477,661
"500-1000",558570,645
"0-10",55771,55771
"0-10",79252,39626
"0-10",145188,48396
"0-10",172044,43011
"1001-5000",769536,768
"1001-5000",685049,683
"1001-5000",573420,570
"1001-5000",523770,510
"1001-5000",522224,508
"1001-5000",577684,556
"1001-5000",477236,458
"1001-5000",558093,527
"1001-5000",703050,645
"1001-5000",566130,501
"1001-5000",622150,541
"1001-5000",400072,344
"1001-5000",420350,350
"1001-5000",448539,371
"1001-5000",429432,348
"1001-5000",357984,288
"1001-5000",385640,310
"1001-5000",329724,258
"1001-5000",357053,277
"1001-5000",329406,253
"1001-5000",324380,245
"1001-5000",409640,308
"1001-5000",282318,211
"1001-5000",357504,266
"1001-5000",254745,185
"1001-5000",321784,232
"1001-5000",321090,231
"1001-5000",492800,352
"1001-5000",283400,200
"1001-5000",263748,186
"1001-5000",280528,197
"1001-5000",327470,229
"1001-5000",243440,170
"1001-5000",282301,197
"1001-5000",247296,168
"1001-5000",290465,193
"1001-5000",247476,164
"1001-5000",210864,138
"1001-5000",205884,129
"1001-5000",323200,202
"1001-5000",225120,134
"1001-5000",204480,120
"1001-5000",187770,110
"1001-5000",202252,118
"1001-5000",151976,88
"1001-5000",223170,129
"1001-5000",182280,105
"1001-5000",161552,92
"1001-5000",182936,104
"1001-5000",178265,101
"1001-5000",137982,78
"1001-5000",174988,97
"1001-5000",177510,97
"1001-5000",167531,91
"1001-5000",163504,88
"1001-5000",138528,74
"1001-5000",105168,56
"1001-5000",171990,91
"1001-5000",235476,124
"1001-5000",184397,97
"1001-5000",166344,87
"1001-5000",126588,66
"1001-5000",134610,70
"1001-5000",169215,87
"1001-5000",127855,65
"1001-5000",128895,65
"1001-5000",133464,67
"1001-5000",206721,103
"1001-5000",197078,98
"1001-5000",214332,106
"1001-5000",164754,81
"1001-5000",140896,68
"1001-5000",163644,78
"1001-5000",423998,202
"1001-5000",149668,71
"1001-5000",176624,83
"1001-5000",100298,47
"1001-5000",147591,69
"1001-5000",97065,45
"1001-5000",135954,63
"1001-5000",112736,52
"1001-5000",118584,54
"1001-5000",363000,165
"1001-5000",99045,45
"1001-5000",126882,57
"1001-5000",105233,47
"1001-5000",123200,55
"1001-5000",65337,29
"1001-5000",115362,51
"1001-5000",79345,35
"1001-5000",93111,41
"1001-5000",90920,40
"1001-5000",112406,49
"1001-5000",108711,47
"1001-5000",71858,31
"1001-5000",93120,40
"1001-5000",96186,41
"1001-5000",112752,48
"1001-5000",82285,35
"1001-5000",91767,39
"1001-5000",84780,36
"1001-5000",100128,42
"1001-5000",100380,42
"1001-5000",117355,49
"1001-5000",86544,36
"1001-5000",75051,31
"1001-5000",79992,33
"1001-5000",77760,32
"1001-5000",88272,36
"1001-5000",58944,24
"1001-5000",86520,35
"1001-5000",74220,30
"1001-5000",77345,31
"1001-5000",60216,24
"1001-5000",65468,26
"1001-5000",80608,32
"1001-5000",78244,31
"1001-5000",75990,30
"1001-5000",45918,18
"1001-5000",74066,29
"1001-5000",43605,17
"1001-5000",71904,28
"500-1000",568284,667
"500-1000",588928,688
"500-1000",677290,761
"500-1000",623118,697
"500-1000",561323,623
"500-1000",539904,592
"500-1000",483648,528
"500-1000",607750,650
"500-1000",562461,599
"500-1000",568584,596
"500-1000",435296,446
"500-1000",604660,617
"500-1000",452887,457
"500-1000",600980,604
"51-100",1175040,18360
"51-100",2918880,32432
"51-100",2334618,23582
GREATER 5000,10008,2
GREATER 5000,15138,3
GREATER 5000,10126,2
GREATER 5000,5099,1
GREATER 5000,10206,2
GREATER 5000,5180,1
GREATER 5000,5206,1
GREATER 5000,5320,1
GREATER 5000,10738,2
GREATER 5000,5442,1
GREATER 5000,5462,1
GREATER 5000,5524,1
GREATER 5000,5590,1
GREATER 5000,11210,2
GREATER 5000,5609,1
GREATER 5000,5706,1
GREATER 5000,5771,1
GREATER 5000,5796,1
GREATER 5000,5808,1
GREATER 5000,5834,1
GREATER 5000,5953,1
GREATER 5000,5995,1
GREATER 5000,6086,1
GREATER 5000,6197,1
GREATER 5000,12400,2
GREATER 5000,6205,1
GREATER 5000,6206,1
GREATER 5000,6274,1
GREATER 5000,6826,1
GREATER 5000,6848,1
GREATER 5000,7135,1
GREATER 5000,7342,1
GREATER 5000,7622,1
GREATER 5000,8006,1
GREATER 5000,8040,1
GREATER 5000,8240,1
GREATER 5000,8484,1
GREATER 5000,8594,1
GREATER 5000,10345,1
GREATER 5000,18987,1
GREATER 5000,22058,1
OTHERS,-2000,4
OTHERS,-135,1
OTHERS,-101,1
OTHERS,-1400,14
OTHERS,-46,1
OTHERS,-88,4
"1001-5000",51660,20
"1001-5000",80290,31
"1001-5000",88366,34
"1001-5000",41936,16
"1001-5000",70875,27
"1001-5000",65700,25
"1001-5000",57992,22
"1001-5000",39615,15
"1001-5000",61709,23
"1001-5000",32244,12
"1001-5000",40320,15
"1001-5000",32364,12
"1001-5000",70642,26
"1001-5000",51889,19
"1001-5000",51927,19
"1001-5000",57918,21
"1001-5000",41715,15
"1001-5000",41790,15
"1001-5000",61446,22
"1001-5000",36439,13
"1001-5000",45168,16
"1001-5000",42465,15
"1001-5000",39676,14
"1001-5000",28430,10
"1001-5000",51192,18
"1001-5000",39928,14
"1001-5000",54587,19
"1001-5000",31669,11
"1001-5000",46160,16
"1001-5000",25974,9
"1001-5000",46224,16
"1001-5000",46544,16
"1001-5000",20650,7
"1001-5000",38519,13
"1001-5000",29790,10
"1001-5000",45030,15
"1001-5000",48544,16
"1001-5000",45570,15
"1001-5000",36516,12
"1001-5000",24352,8
"1001-5000",37008,12
"1001-5000",46335,15
"1001-5000",34221,11
"1001-5000",15580,5
"1001-5000",21819,7
"1001-5000",28125,9
"1001-5000",34474,11
"1001-5000",31660,10
"1001-5000",28611,9
"1001-5000",28629,9
"1001-5000",38256,12
"1001-5000",28755,9
"1001-5000",25640,8
"1001-5000",19260,6
"1001-5000",25744,8
"1001-5000",25768,8
"1001-5000",35497,11
"1001-5000",22596,7
"1001-5000",22715,7
"1001-5000",19476,6
"1001-5000",9816,3
"1001-5000",19674,6
"1001-5000",19728,6
"1001-5000",32930,10
"1001-5000",33050,10
"1001-5000",30006,9
"1001-5000",13380,4
"1001-5000",16835,5
"1001-5000",16850,5
"1001-5000",23611,7
"1001-5000",13560,4
"1001-5000",20376,6
"1001-5000",20622,6
"1001-5000",44837,13
"1001-5000",6910,2
"1001-5000",24199,7
"1001-5000",34630,10
"1001-5000",13860,4
"1001-5000",10422,3
"1001-5000",34820,10
"1001-5000",10449,3
"1001-5000",17420,5
"1001-5000",14008,4
"1001-5000",31590,9
"1001-5000",17605,5
"1001-5000",39039,11
"1001-5000",24906,7
"1001-5000",14360,4
"1001-5000",32409,9
"1001-5000",10821,3
"1001-5000",14444,4
"1001-5000",28936,8
"1001-5000",18105,5
"1001-5000",18130,5
"1001-5000",10920,3
"1001-5000",3665,1
"1001-5000",3707,1
"1001-5000",7428,2
"1001-5000",11223,3
"1001-5000",15008,4
"1001-5000",26285,7
"1001-5000",22548,6
"1001-5000",15060,4
"1001-5000",7532,2
"1001-5000",7534,2
"1001-5000",3777,1
"1001-5000",7574,2
"1001-5000",3810,1
"1001-5000",11538,3
"1001-5000",3852,1
"1001-5000",15452,4
"1001-5000",15464,4
"1001-5000",7734,2
"1001-5000",3870,1
"1001-5000",15516,4
"1001-5000",23310,6
"1001-5000",19465,5
"1001-5000",3897,1
"1001-5000",3901,1
"1001-5000",3902,1
"1001-5000",7898,2
"1001-5000",15824,4
"1001-5000",3967,1
"1001-5000",7938,2
"1001-5000",11925,3
"1001-5000",27979,7
"500-1000",527151,597
"500-1000",580932,652
"500-1000",585088,653
"500-1000",990000,1100
"500-1000",526801,577
"500-1000",536943,583
"500-1000",531609,559
"500-1000",507232,524
"500-1000",505960,520
"500-1000",471891,483
"500-1000",740520,748
"500-1000",503958,507
"51-100",1294524,19614
"51-100",1354050,15930
"51-100",2177118,24462
"51-100",1312012,14261
GREATER 5000,5051,1
GREATER 5000,5057,1
GREATER 5000,5061,1
GREATER 5000,10332,2
GREATER 5000,5339,1
GREATER 5000,5375,1
GREATER 5000,10820,2
GREATER 5000,10834,2
GREATER 5000,5454,1
GREATER 5000,5495,1
GREATER 5000,11164,2
GREATER 5000,5621,1
GREATER 5000,5691,1
GREATER 5000,5742,1
GREATER 5000,5750,1
GREATER 5000,5760,1
GREATER 5000,5830,1
GREATER 5000,5940,1
GREATER 5000,11918,2
GREATER 5000,5983,1
GREATER 5000,126000,21
GREATER 5000,6003,1
GREATER 5000,6075,1
GREATER 5000,6092,1
GREATER 5000,6110,1
GREATER 5000,6160,1
GREATER 5000,6215,1
GREATER 5000,6232,1
GREATER 5000,6323,1
GREATER 5000,6425,1
GREATER 5000,6747,1
GREATER 5000,6798,1
GREATER 5000,7197,1
GREATER 5000,7883,1
GREATER 5000,9795,1
GREATER 5000,10598,1
GREATER 5000,13437,1
GREATER 5000,14943,1
GREATER 5000,17274,1
GREATER 5000,18563,1
GREATER 5000,19080,1
GREATER 5000,23000,1
GREATER 5000,42309,1
GREATER 5000,118116,1
OTHERS,-22402,1
OTHERS,-999,1
OTHERS,-557,1
OTHERS,-2400,6
OTHERS,-185,1
OTHERS,-108,1
OTHERS,-81,1
OTHERS,-70,1
OTHERS,-96,3
OTHERS,-72,3
OTHERS,-255,51
"1001-5000",12066,3
"1001-5000",12129,3
"1001-5000",20280,5
"1001-5000",20305,5
"1001-5000",8138,2
"1001-5000",8192,2
"1001-5000",16472,4
"1001-5000",8290,2
"1001-5000",16804,4
"1001-5000",12666,3
"1001-5000",12687,3
"1001-5000",4276,1
"1001-5000",8560,2
"1001-5000",8562,2
"1001-5000",4288,1
"1001-5000",4315,1
"1001-5000",8632,2
"1001-5000",4352,1
"1001-5000",21830,5
"1001-5000",4395,1
"1001-5000",13197,3
"1001-5000",8804,2
"1001-5000",8856,2
"1001-5000",4439,1
"1001-5000",13350,3
"1001-5000",4463,1
"1001-5000",8942,2
"1001-5000",4477,1
"1001-5000",4485,1
"1001-5000",9168,2
"1001-5000",4593,1
"1001-5000",4596,1
"1001-5000",4597,1
"1001-5000",9268,2
"1001-5000",4638,1
"1001-5000",4646,1
"1001-5000",18660,4
"1001-5000",4669,1
"1001-5000",4689,1
"1001-5000",9404,2
"1001-5000",9436,2
"1001-5000",4723,1
"1001-5000",4746,1
"1001-5000",4762,1
"1001-5000",4776,1
"1001-5000",9564,2
"1001-5000",4789,1
"1001-5000",9648,2
"1001-5000",4881,1
"1001-5000",4883,1
"1001-5000",4894,1
"1001-5000",4902,1
"1001-5000",4906,1
"1001-5000",4948,1
"101-200",1346763,12133
"101-200",3061680,25514
"101-200",2419440,14232
"101-200",1575175,9001
"101-200",1998486,10574
"201-500",1624884,8084
"201-500",1483612,7202
"201-500",1933551,8829
"201-500",1495215,6705
"201-500",2155500,9580
"201-500",1921997,8393
"201-500",2242960,9752
"201-500",1537124,6124
"201-500",1418496,5541
"201-500",1405677,5149
"201-500",1593625,5795
"201-500",1510785,5301
"201-500",1513152,5254
"201-500",1397792,4598
"201-500",1308930,4065
"201-500",1296568,3836
"201-500",1497210,4290
"201-500",1787470,4831
"201-500",1140876,2948
"201-500",1046707,2677
"201-500",1144896,2848
"201-500",1792935,4427
"201-500",946680,1960
"201-500",1345540,2746
"21-50",481026,22906
"21-50",559182,21507
"21-50",1253278,32981
"21-50",821300,19100
"21-50",1251939,26637
"500-1000",1011685,1891
"500-1000",861672,1561
"500-1000",876424,1543
"500-1000",824252,1441
"500-1000",888628,1486
"500-1000",833770,1385
"500-1000",810186,1326
"500-1000",756380,1180
"500-1000",725774,1103
"500-1000",711954,1069
"500-1000",735672,1057
"500-1000",721590,1005
"500-1000",740050,1025
"500-1000",798210,1086
"500-1000",821768,1112
"500-1000",845880,1113
"500-1000",755630,970
"500-1000",591165,755
"500-1000",646272,816
"500-1000",823562,1018
"500-1000",613872,756
"500-1000",707137,853
"500-1000",577612,686
"500-1000",582935,685
"500-1000",527352,602
"500-1000",576174,654
"500-1000",634746,714
"500-1000",535788,594
"500-1000",522762,577
"500-1000",607560,664
"500-1000",503035,545
"500-1000",499824,534
"500-1000",648600,690
"500-1000",631085,665
"500-1000",486030,510
"500-1000",451122,467
"500-1000",454428,468
"51-100",1231308,22802
"51-100",1521492,25788
"51-100",1540080,22320
"51-100",2244270,32061
"51-100",1178813,16603
"1001-5000",143940,60
"1001-5000",175200,73
"1001-5000",101598,42
"1001-5000",70702,29
"1001-5000",85400,35
"1001-5000",75733,31
"1001-5000",81312,33
"1001-5000",51807,21
"1001-5000",111060,45
"1001-5000",84422,34
"1001-5000",77190,31
"1001-5000",347500,139
"1001-5000",60480,24
"1001-5000",63050,25
"1001-5000",68202,27
"1001-5000",50860,20
"1001-5000",41152,16
"1001-5000",64550,25
"1001-5000",67652,26
"1001-5000",60651,23
"1001-5000",60720,23
"1001-5000",66150,25
"1001-5000",68926,26
"1001-5000",77140,29
"1001-5000",40155,15
"1001-5000",50958,19
"1001-5000",45662,17
"1001-5000",53900,20
"1001-5000",51870,19
"1001-5000",33180,12
"1001-5000",27740,10
"1001-5000",38906,14
"1001-5000",66720,24
"1001-5000",36179,13
"1001-5000",22312,8
"1001-5000",33816,12
"1001-5000",39466,14
"1001-5000",45264,16
"1001-5000",25704,9
"1001-5000",23240,8
"1001-5000",43695,15
"1001-5000",17532,6
"1001-5000",41006,14
"1001-5000",32527,11
"1001-5000",35496,12
"1001-5000",17892,6
"1001-5000",20972,7
"1001-5000",36060,12
"1001-5000",36204,12
"1001-5000",27162,9
"1001-5000",33242,11
"1001-5000",15155,5
"1001-5000",36624,12
"1001-5000",55080,18
"1001-5000",39793,13
"1001-5000",45960,15
"1001-5000",49104,16
"1001-5000",36852,12
"1001-5000",37380,12
"1001-5000",44086,14
"1001-5000",34672,11
"1001-5000",54366,17
"1001-5000",38640,12
"1001-5000",48345,15
"1001-5000",12956,4
"1001-5000",29169,9
"1001-5000",16285,5
"1001-5000",16315,5
"1001-5000",22862,7
"1001-5000",16350,5
"1001-5000",32970,10
"1001-5000",3328,1
"1001-5000",26736,8
"1001-5000",23597,7
"1001-5000",13516,4
"1001-5000",17035,5
"1001-5000",27360,8
"1001-5000",23996,7
"1001-5000",10317,3
"1001-5000",31023,9
"1001-5000",6906,2
"1001-5000",17305,5
"1001-5000",10416,3
"1001-5000",6952,2
"1001-5000",20874,6
"1001-5000",27960,8
"1001-5000",17485,5
"1001-5000",13992,4
"1001-5000",14012,4
"1001-5000",17565,5
"1001-5000",14076,4
"1001-5000",17665,5
"1001-5000",24836,7
"1001-5000",7102,2
"1001-5000",21420,6
"1001-5000",25088,7
"1001-5000",21636,6
"1001-5000",18040,5
"1001-5000",14532,4
"1001-5000",7270,2
"1001-5000",14552,4
"1001-5000",21960,6
"1001-5000",18305,5
"1001-5000",22020,6
"1001-5000",7378,2
"1001-5000",11118,3
"1001-5000",7420,2
"1001-5000",11145,3
"1001-5000",11184,3
"1001-5000",18765,5
"1001-5000",7606,2
"1001-5000",11448,3
"1001-5000",15532,4
"1001-5000",7780,2
"1001-5000",3916,1
"1001-5000",11760,3
"1001-5000",3938,1
"1001-5000",3940,1
"1001-5000",19865,5
"1001-5000",15936,4
"1001-5000",15964,4
"1001-5000",20045,5
"1001-5000",8030,2
"1001-5000",12111,3
"1001-5000",24270,6
"1001-5000",12177,3
"1001-5000",773850,770
"1001-5000",791056,784
"1001-5000",506385,495
"1001-5000",482976,468
"1001-5000",1218000,1160
"1001-5000",481992,456
"1001-5000",756840,714
"1001-5000",447534,414
"1001-5000",433314,399
"1001-5000",521838,477
"1001-5000",896784,816
"1001-5000",457330,415
"1001-5000",442092,399
"1001-5000",453908,406
"1001-5000",399438,351
"1001-5000",514105,449
"1001-5000",399397,347
"1001-5000",420354,363
"1001-5000",444648,382
"1001-5000",469495,403
"1001-5000",435051,369
"1001-5000",390720,330
"1001-5000",535580,439
"1001-5000",359218,293
"1001-5000",410850,330
"1001-5000",342650,275
"1001-5000",376896,302
"1001-5000",415470,330
"1001-5000",488880,388
"1001-5000",380476,292
"1001-5000",384975,295
"1001-5000",314640,240
"1001-5000",304384,232
"1001-5000",340011,257
"1001-5000",307864,232
"1001-5000",338582,254
"1001-5000",361530,270
"1001-5000",284970,210
"1001-5000",324500,236
"1001-5000",295005,213
"1001-5000",264290,190
"1001-5000",245862,174
"1001-5000",267695,185
"1001-5000",398750,275
"1001-5000",274806,189
"1001-5000",225764,154
"1001-5000",242055,165
"1001-5000",236320,160
"1001-5000",230418,153
"1001-5000",354950,229
"1001-5000",211752,136
"1001-5000",214534,134
"1001-5000",267868,167
"1001-5000",251940,156
"1001-5000",208593,129
"1001-5000",210528,129
"1001-5000",187074,114
"1001-5000",187758,114
"1001-5000",220780,133
"1001-5000",197897,119
"1001-5000",258075,155
"1001-5000",171564,102
"1001-5000",177660,105
"1001-5000",182532,106
"1001-5000",157703,91
"1001-5000",177786,102
"1001-5000",199386,114
"1001-5000",164876,94
"1001-5000",191513,109
"1001-5000",167226,94
"1001-5000",178700,100
"1001-5000",169388,94
"1001-5000",174891,97
"1001-5000",132203,73
"1001-5000",150811,83
"1001-5000",180180,99
"1001-5000",165711,91
"1001-5000",198925,109
"1001-5000",174325,95
"1001-5000",149931,81
"1001-5000",159205,85
"1001-5000",146916,77
"1001-5000",151759,79
"1001-5000",105710,55
"1001-5000",112404,58
"1001-5000",124608,64
"1001-5000",96187,49
"1001-5000",115876,59
"1001-5000",153153,77
"1001-5000",155220,78
"1001-5000",176088,87
"1001-5000",151037,73
"1001-5000",120234,58
"1001-5000",124620,60
"1001-5000",131355,63
"1001-5000",124667,59
"1001-5000",93104,44
"1001-5000",127740,60
"1001-5000",106036,49
"1001-5000",113204,52
"1001-5000",121968,56
"1001-5000",126788,58
"1001-5000",114504,52
"1001-5000",103635,47
"1001-5000",148740,67
"1001-5000",112250,50
"1001-5000",83160,36
"1001-5000",90597,39
"1001-5000",99975,43
"1001-5000",88616,38
"1001-5000",93320,40
"1001-5000",58925,25
"1001-5000",106200,45
"1001-5000",71070,30
"1001-5000",102383,43
"1001-5000",97785,41
"1001-5000",65394,27
"1001-5000",80091,33
"1001-5000",72930,30
"1001-5000",70528,29
"1001-5000",85190,35
"1001-5000",39056,16
"1001-5000",83402,34
"1001-5000",61450,25
"1001-5000",86065,35
"1001-5000",88060,35
"1001-5000",55462,22
"1001-5000",66170,26
"1001-5000",84348,33
"1001-5000",53697,21
"1001-5000",46458,18
"1001-5000",41360,16
"1001-5000",62232,24
"1001-5000",51940,20
"1001-5000",65075,25
"1001-5000",67730,26
"1001-5000",49647,19
"1001-5000",47142,18
"1001-5000",58630,22
"1001-5000",61410,23
"1001-5000",58872,22
"1001-5000",53560,20
"1001-5000",56469,21
"1001-5000",48420,18
"1001-5000",51167,19
"1001-5000",53960,20
"1001-5000",51414,19
"1001-5000",54180,20
"1001-5000",46155,17
"1001-5000",43456,16
"1001-5000",57267,21
"1001-5000",32784,12
"1001-5000",38640,14
"1001-5000",22136,8
"1001-5000",41595,15
"1001-5000",33312,12
"1001-5000",64952,23
"1001-5000",22776,8
"1001-5000",37570,13
"1001-5000",29120,10
"1001-5000",70272,24
"1001-5000",32505,11
"1001-5000",44700,15
"1001-5000",36072,12
"1001-5000",30240,10
"1001-5000",27243,9
"1001-5000",39520,13
"1001-5000",30530,10
"1001-5000",24440,8
"1001-5000",27504,9
"1001-5000",33858,11
"1001-5000",27819,9
"1001-5000",24776,8
"1001-5000",34122,11
"1001-5000",40365,13
"1001-5000",22078,7
"1001-5000",6364,2
"1001-5000",25520,8
"1001-5000",35123,11
"1001-5000",67179,21
"1001-5000",32010,10
"1001-5000",51344,16
"1001-5000",22680,7
"1001-5000",22701,7
"1001-5000",32540,10
"1001-5000",42497,13
"1001-5000",22995,7
"1001-5000",19788,6
"1001-5000",33580,10
"1001-5000",16825,5
"1001-5000",13488,4
"1001-5000",20304,6
"1001-5000",10179,3
"1001-5000",17045,5
"1001-5000",23954,7
"1001-5000",27480,8
"1001-5000",6876,2
"1001-5000",20676,6
"1001-5000",13804,4
"1001-5000",24206,7
"1001-5000",13940,4
"1001-5000",17480,5
"1001-5000",108500,31
"1001-5000",14036,4
"1001-5000",21066,6
"1001-5000",21210,6
"1001-5000",24808,7
"1001-5000",10779,3
"1001-5000",7192,2
"1001-5000",28824,8
"1001-5000",3610,1
"1001-5000",10842,3
"1001-5000",14548,4
"1001-5000",25487,7
"1001-5000",10938,3
"1001-5000",7356,2
"1001-5000",3691,1
"1001-5000",14776,4
"1001-5000",14800,4
"1001-5000",7410,2
"1001-5000",7422,2
"1001-5000",11163,3
"1001-5000",3722,1
"1001-5000",14956,4
"1001-5000",22440,6
"1001-5000",3791,1
"1001-5000",7626,2
"1001-5000",15256,4
"1001-5000",11571,3
"1001-5000",7764,2
"1001-5000",23304,6
"1001-5000",27356,7
"1001-5000",7842,2
"1001-5000",19610,5
"1001-5000",19735,5
"1001-5000",27790,7
"1001-5000",7974,2
"1001-5000",24240,6
"1001-5000",4051,1
"1001-5000",4070,1
"1001-5000",4107,1
"1001-5000",24660,6
"1001-5000",8268,2
"1001-5000",12405,3
"1001-5000",12417,3
"1001-5000",16584,4
"1001-5000",12450,3
"1001-5000",12453,3
"1001-5000",29134,7
"1001-5000",4175,1
"1001-5000",8352,2
"0-10",170360,34072
"0-10",196252,28036
"0-10",520160,65020
"1001-5000",571098,561
"1001-5000",466012,452
"1001-5000",536486,509
"1001-5000",448096,418
"1001-5000",541415,499
"1001-5000",574992,528
"1001-5000",456874,418
"1001-5000",562830,514
"1001-5000",472376,431
"1001-5000",467322,426
"1001-5000",480924,438
"1001-5000",436158,394
"1001-5000",534538,482
"1001-5000",444432,394
"1001-5000",418416,368
"1001-5000",377920,320
"1001-5000",351056,296
"1001-5000",326826,271
"1001-5000",346409,287
"1001-5000",417616,344
"1001-5000",377298,306
"1001-5000",329596,262
"1001-5000",366270,290
"1001-5000",400688,317
"1001-5000",304782,237
"1001-5000",411510,319
"1001-5000",334369,259
"1001-5000",397936,304
"1001-5000",303433,221
"1001-5000",284832,207
"1001-5000",344812,247
"1001-5000",283608,202
"1001-5000",273152,194
"1001-5000",318434,226
"1001-5000",336990,239
"1001-5000",236716,166
"1001-5000",274617,189
"1001-5000",245355,165
"1001-5000",228450,150
"1001-5000",274476,178
"1001-5000",234805,151
"1001-5000",247902,158
"1001-5000",222075,141
"1001-5000",257377,163
"1001-5000",205790,130
"1001-5000",261580,164
"1001-5000",310206,194
