RIFT,INABTICH_PRIMARY_SCHOOL,4596
MERU,ISIOLO_KARACHE,4321
BUNGOMA,JERA,2398
RIFT,KABENES,1649
RIFT,KABIYET,8508
ABERDARE,KAHIGA,1402
NAIROBI CENTRAL,KAHUHO,2239
NAIROBI CENTRAL,KAHUHO_NEW_ATC,2524
NAIROBI EAST,KAIRU,1577
WESTERN,KAITUI,1095
NAIROBI WEST,KAJIADO_TOWN,3999
RIFT,KAKONG,311
BUNGOMA,KAMBIRI,3191
ABERDARE,KAMBI_YA_MOTO_MOROP,3315
WESTERN,KANDIEGE,2926
NAIROBI EAST,KANGEMA,5140
EASTERN,KANGONDI,1868
EASTERN,KANYANGI,1006
RIFT,KAPKOROS,4256
RIFT,KAPLELACH,986
ABERDARE,KAPSITA,2205
MERU,KARGI,33
ABERDARE,KASUKU,2924
WESTERN,KERICHO_CHAGAIK,2186
ABERDARE,KERISOI,3107
NAIROBI EAST,KIAMUMBI_ESTATE,2027
NAIROBI EAST,KIAMUMBI_NEW,1969
MERU,KIANJIRU_HILLS,9782
NAIROBI EAST,KIBICHOI,4300
ABERDARE,KIJABE,3753
NAIROBI CENTRAL,KINOO_SOUTH,2657
RIFT,KIPCHEKWEN,6373
WESTERN,KIPSITET,3395
WESTERN,KISAKU,2209
EASTERN,KISASI,4638
WESTERN,KISUMU_AL_MIRAN_PLAZA,807
WESTERN,KISUMU_AUJI,3523
WESTERN,KISUMU_PANDPIERI,2246
RIFT,KITALE_KAPTEGA,2312
NAIROBI WEST,KITENGELA_ASHUTOSH,6248
NAIROBI WEST,KITENGELA_NEW_VALLEY,2625
EASTERN,KITHANGAINI,3918
MERU,KITHIRU,8316
EASTERN,KITISE,3163
EASTERN,KIU,2993
BUNGOMA,KOKWIRI,2066
WESTERN,KOMALA,4614
WESTERN,KOMBEWA_HOSPITAL,2679
RIFT,KONDOO,2298
WESTERN,KOSELE,3922
WESTERN,KUSA,1957
COAST,LAMU_TOWN,3206
RIFT,LESERU,3943
RIFT,LOKICHAR,531
WESTERN,LONDIANI,1947
BUNGOMA,LUGULU,3608
WESTERN,LUORO,1934
COAST,MACKINON_ROAD,1254
ABERDARE,MAIELLA,2249
EASTERN,MAKAVETI,1517
EASTERN,MASALANI,1944
COAST,MATANO_MANNE,2308
EASTERN,MATINYANI,1943
COAST,MAUNGU,1636
BUNGOMA,MBALE,2910
MERU,MERU_EAST,6173
WESTERN,MESISITA_KERINA,4094
MERU,METHODIST_UNIVERSITY_MERU,1504
COAST,MIASENYI_ATC,266
NAIROBI WEST,MLOLONGO_SABAKI_ESTATE,2240
COAST,MOMBASA_JOMVU,3698
COAST,MOMBASA_KIPEVU,5196
COAST,MOMBASA_LIKONI_NEW,9211
COAST,MOMBASA_MAKABURINI,6210
COAST,MOMBASA_MTWAPA,4374
COAST,MOMBASA_NYALI_BEACH,358
COAST,MOMBASA_NYALI_GOLF_COURSE,413
COAST,MOMBASA_NYALI_MAWENI,6202
COAST,MOMBASA_NYALI_SOUTH,1235
MERU,MOUNT_KENYA_SAFARI_CLUB,1973
COAST,MTWAPA_TOWN_ATC,2884
BUNGOMA,MUKULUSU_ATC,1191
BUNGOMA,MUNGATSI,3261
BUNGOMA,MURUMBA,5654
COAST,MWANGEA,4742
EASTERN,MYONDONI,1261
NAIROBI CENTRAL,NAIROBI_BABADOGO_ATC,3606
NAIROBI CENTRAL,NAIROBI_BURUBURU_PHASE_II,1620
NAIROBI CENTRAL,NAIROBI_CITAM_PARKLANDS,625
NAIROBI EAST,NAIROBI_CLAY_CITY,167
NAIROBI EAST,NAIROBI_DANDORA,4980
NAIROBI EAST,NAIROBI_DANDORA_CHIEKO,2549
NAIROBI CENTRAL,NAIROBI_DEVANI_MUKURU,9099
NAIROBI CENTRAL,NAIROBI_EASTLEIGH_MUYUYU_ROAD,1757
NAIROBI EAST,NAIROBI_FORESTRY_HQ,894
NAIROBI WEST,NAIROBI_GALANA,1290
NAIROBI EAST,NAIROBI_GITHURAI_44,5961
NAIROBI WEST,NAIROBI_JAMHURI_SHOWGROUND,690
NAIROBI CENTRAL,NAIROBI_KAYOLE_IMPROVEMENT_2,3877
NAIROBI CENTRAL,NAIROBI_KEMPISKI_IBS,33
NAIROBI WEST,NAIROBI_KIDDYVILLA_KINDERGATEN,417
NAIROBI WEST,NAIROBI_KILELESHWA,1118
NAIROBI CENTRAL,NAIROBI_KOINANGE_NEW,583
NAIROBI CENTRAL,NAIROBI_LUNGA_LUNGA,4695
NAIROBI CENTRAL,NAIROBI_MATER_HOSPITAL,1
NAIROBI CENTRAL,NAIROBI_MATHARE_NORTH,2788
NAIROBI CENTRAL,NAIROBI_MATHARE_RIVER,8698
NAIROBI EAST,NAIROBI_MEMBLEY,2029
NAIROBI CENTRAL,NAIROBI_MERIDIAN,658
NAIROBI CENTRAL,NAIROBI_MUKURU_KWA_NJENGA,610
NAIROBI CENTRAL,NAIROBI_MUKURU_KWA_RUBEN,5413
NAIROBI WEST,NAIROBI_MUTHANGARI,586
NAIROBI WEST,NAIROBI_NAKUMATT_CROSS_ROAD_IBS,28
NAIROBI WEST,NAIROBI_ONGATA_RONGAI_OLEKASASI,2206
NAIROBI EAST,NAIROBI_OPUNDO_ROAD,5190
NAIROBI CENTRAL,NAIROBI_PARKSIDE_INDOOR,48
NAIROBI EAST,NAIROBI_RIDGEWAYS_NEW,1514
NAIROBI CENTRAL,NAIROBI_SDA_CLINIC_LIKONI_ROAD,2235
NAIROBI EAST,NAIROBI_SUKARI,1724
NAIROBI EAST,NAIROBI_THIKA_RD_CLAYWORKS,3391
NAIROBI EAST,NAIROBI_THIKA_RD_MALL_IBS,556
NAIROBI CENTRAL,NAIROBI_UMOJA_1N,1598
NAIROBI CENTRAL,NAIROBI_UMOJA_IC,3244
NAIROBI WEST,NAIROBI_UPPER_RIVERSIDE_NEW,495
NAIROBI EAST,NAIROBI_USIU,1443
NAIROBI WEST,NAIROBI_WAITHAKA_EAST_SFC,2401
NAIROBI CENTRAL,NAIROBI_WEST_END_BUILDING_IBS,465
NAIROBI EAST,NAIROBI_WINDSOR_GOLF_CLUB,1812
NAIROBI WEST,NAIROBI_WOODLAND_LANE,733
NAIROBI WEST,NAIROBI_YAYA_NEW,1144
ABERDARE,NAIVASHA_MARORO,5412
ABERDARE,NAIVASHA_NORTH_LAKE_ROAD,912
ABERDARE,NAKURU_DELAMERE,1030
ABERDARE,NAKURU_FIFTY_EIGHT,1869
ABERDARE,NAKURU_NGATA,2278
ABERDARE,NAKURU_PANGANI,3254
ABERDARE,NAKURU_RAILWAY_STATION,1266
ABERDARE,NAKURU_REFERRAL_HOSPITAL,1527
ABERDARE,NAKURU_WESTSIDE_MALL_IBS,1323
ABERDARE,NAROK_NYAWIRA_STREET,3221
NAIROBI WEST,NAZARENE_UNIVERSITY,1055
RIFT,NDIVISI,2934
NAIROBI EAST,NDUMBERI_SAFARICOM,3645
BUNGOMA,NETIMA_MUSAKASA,3609
EASTERN,NGELANI,3685
EASTERN,NJUKINI,141
ABERDARE,NTULELEI,2166
WESTERN,NYAIROBI,3256
ABERDARE,NYAIROKO,1808
MERU,NYAMBENE,2250
WESTERN,NYAMIRA_TOWN,8259
WESTERN,NYASORE,2484
ABERDARE,OLKALAU_TOWN,6440
ABERDARE,OL_MANYATTA,3647
WESTERN,PAU_AKUCHE,4491
NAIROBI WEST,PCEA_KITENGELA,4732
WESTERN,RAKWARO,2123
COAST,RAMISI,902
WESTERN,RANGWE_HILL,2948
WESTERN,RORET,1203
NAIROBI EAST,RUIRU_MAHETERO,3211
RIFT,RWANDO,2047
MERU,SIAKAGO,4667
BUNGOMA,SIDINDI,2437
BUNGOMA,SIREMBE,2926
WESTERN,SIRIBA,2666
RIFT,SIRUNGAI_HILL,6191
MERU,SOLOLO,861
RIFT,SOY,4774
MERU,SUBUIGA,1610
WESTERN,SUNEKA_NYANGITI,6936
ABERDARE,TALEK,1160
NAIROBI EAST,THIKA_HIGHLEVEL,1313
NAIROBI EAST,THIKA_KYANJAU,4325
ABERDARE,TIMBOIWO,1447
NAIROBI EAST,TINGANGA_SAFCOM,4050
MERU,TURBI,66
NAIROBI CENTRAL,UTAWALA_GITHUNGURI,2769
COAST,VOI,5202
MERU,WAMAGANA_ATC,1569
MERU,WAMBA_SAMBURU,686
ABERDARE,WANJOHI_CENTRE,3483
BUNGOMA,WEBUYE_PAPER_MILLS,1606
EASTERN,WIKILILYE,4202
MERU,NYERI_KIMATHI_INSTITUTE,1561
ABERDARE,OL_MORAN,1798
WESTERN,ONGER_ATC,1517
BUNGOMA,RABAR,3095
NAIROBI WEST,RANGAU_ONGATA_RONGAI_SGR_STATION,1295
NAIROBI CENTRAL,RUAKA_MURUGU_GROOVE,1413
BUNGOMA,RUAMBWA,2519
NAIROBI EAST,RUIRU_MoW,1852
NAIROBI EAST,SAGANA,2641
EASTERN,SALAMA_TOWN,2144
ABERDARE,SALGAA_WALDAI,3272
BUNGOMA,SHIMANYIRO,3976
BUNGOMA,SHINYALU,3494
WESTERN,SOIN_ATC,1722
MERU,SOLOLO_MAKUTANO,146
RIFT,SONGHOL_HILL,3534
NAIROBI WEST,SYOKIMAU_CENTRE,2902
COAST,TAVETA_TOWN,5787
ABERDARE,TENGES,1080
NAIROBI WEST,THIGIO_KIAMBU,4494
NAIROBI EAST,THIKA_KIMUCHU,427
NAIROBI EAST,THIKA_PRIMSROSE,1924
NAIROBI EAST,THIKA_TOWN,3602
MERU,TIMAU,2964
RIFT,TOT,1784
COAST,TSIMBA,1136
MERU,TURBI_KAMPI_NYOKA,77
ABERDARE,TURI,3212
NAIROBI CENTRAL,TWO_RIVERS,583
BUNGOMA,USENGE,4049
COAST,VIPINGO,3509
NAIROBI CENTRAL,WANGIGE_MARKET,4737
MERU,ABERDARES_COUNTRY_CLUB,141
BUNGOMA,AMAIRO,1859
NAIROBI WEST,ATHI_RIVER_NGEI,7832
WESTERN,AWENDO,2976
ABERDARE,BAGARIA_ATC,3884
ABERDARE,BARNABAS,5160
NAIROBI EAST,BARUA_ESTATE,1411
COAST,BASE_TITANIUM,686
BUNGOMA,BULIMBO,3694
BUNGOMA,BUNGOMA_TOWN,8685
EASTERN,BURA_EAST_ATC,475
ABERDARE,BY_KWEN,1324
WESTERN,CHEBIRBELEK_ATC,1016
WESTERN,CHEPKEMEL,820
WESTERN,CHEPSEON,2708
RIFT,CHESAMISI,2990
NAIROBI EAST,CIUMBU,3952
EASTERN,DAADAB,546
COAST,DIANI_CENTRE,899
MERU,DIDA_GALGALO,64
EASTERN,Dadajabulla,46
EASTERN,EKALAKALA,6920
RIFT,ELDORET_AIRPORT,855
RIFT,ELDORET_NORTH_WEST,3283
MERU,EMBU_BLUE_VALLEY,4883
MERU,EMBU_KIMATHI,5430
WESTERN,ENCHORO_ATC,4145
NAIROBI WEST,ENKORIKA,1408
ABERDARE,ESAGERI_TOWN_CENTER,1425
WESTERN,ESANI,3724
MERU,GAKAWA_KIRIRISHWA,2262
WESTERN,GAMBA,2654
BUNGOMA,GANGA_RUMBIYE,3806
COAST,GANZE,4044
NAIROBI EAST,GATANGA,3840
NAIROBI EAST,GATARA,4967
NAIROBI CENTRAL,GATHANGA_ORANGE,1860
MERU,GATHUMBI,4168
MERU,GATITU,2581
NAIROBI EAST,GITHUNGURI,9744
COAST,GONGONI,3726
WESTERN,GOT_OPIJA,4379
WESTERN,HOMA_BAY_UXD,2570
EASTERN,IANI_MARKET,2342
NAIROBI WEST,ILBISIL_CENTRE,3025
NAIROBI WEST,ILMASIN,3014
BUNGOMA,ISHIRU,3468
MERU,ISIOLO_CHECHELES,2870
BUNGOMA,IVONDA,1911
WESTERN,JAMES_FINLAY,2024
NAIROBI CENTRAL,JOSKA_CENTRE,5546
ABERDARE,KABARTONJO,1819
EASTERN,KABATI_ATC,2115
RIFT,KAIROR,53
BUNGOMA,KAKAMEGA_MASINDE,1062
EASTERN,KALAWA,1664
EASTERN,KALAWA_ATC,1197
NAIROBI CENTRAL,KAMULU,4648
MERU,KANGETA,9247
RIFT,KAPSERET,2235
RIFT,KAPSITWET,1944
RIFT,KAPSOYA_ESTATE,6672
RIFT,KAPTAMA_ATC,936
NAIROBI EAST,KARIBARIBI,1394
NAIROBI EAST,KARIOBANGI_NORTH,217
MERU,KARUMANDI,4149
NAIROBI WEST,KATANI,4019
WESTERN,KATITO,5217
RIFT,KEBULONIK,1672
WESTERN,KEDOWA,2770
NAIROBI EAST,KENOL_MURANGA,3819
WESTERN,KERICHO_HOSPITAL,51
WESTERN,KERICHO_KAPSUSER,2106
WESTERN,KERICHO_TOWN_IMPROVEMENT,2050
MERU,KERUGOYA_KONGO_ESTATE,5029
BUNGOMA,KHWISERO_MARKET,4830
NAIROBI EAST,KIAMBU_LAW_COURTS,2177
WESTERN,KIAMOKAMA,5422
WESTERN,KILGORIS_SHARTUKA,5498
COAST,KILIFI_MDZONGOLONI,2424
RIFT,KIMININI_NDALU,3814
EASTERN,KIMUTWA,2661
NAIROBI WEST,KINALE,637
COAST,KINANGO,2231
ABERDARE,KINUNGI,2952
NAIROBI EAST,KINYONA,1805
RIFT,KIPSAINA,5310
RIFT,KIPSAINA_NEW,2798
RIFT,KIPTOROR,2562
WESTERN,KISUMU_CHIGA,2286
WESTERN,KISUMU_DAY,1837
WESTERN,KISUMU_SAURIMOYO,1574
WESTERN,KISUMU_SWAN,1027
RIFT,KITALE_STADIUM,5234
RIFT,KOGO_PLAZA,1839
COAST,KOMBOLOKENI,686
ABERDARE,KONO,1153
BUNGOMA,KOTIENO,1559
MERU,KUNATI_HILL,5586
EASTERN,KWA_MWAURA,2513
EASTERN,KYANGWITHYA,2618
EASTERN,LITA,1631
RIFT,LOKICHOGIO,610
ABERDARE,LONGEWAN,536
BUNGOMA,LUGULU_MARACHI,2170
BUNGOMA,MACHAKHA,2914
EASTERN,MACHAKOS_MARKET,3514
EASTERN,MACHAKOS_MUTITUNI_ATC,1672
BUNGOMA,NAMASOLI,1766
NAIROBI CENTRAL,NAZARETH,1756
ABERDARE,NDINDIKA,5272
COAST,NGOMENI,780
ABERDARE,NGUBERETI,690
ABERDARE,NJORO_ROAD,2739
WESTERN,NYABONDO,4752
BUNGOMA,NYAKWAKWA,1008
NAIROBI CENTRAL,NYATHUNA,2494
MERU,NYERI_RURINGU,3770
EASTERN,NZEVENI,1906
WESTERN,OBAMBO,164
WESTERN,OBER,1897
WESTERN,OGEMBO,5038
WESTERN,OLARE,4204
EASTERN,OLMAKI,2068
ABERDARE,OLOLULUNGA_NEW,342
WESTERN,ONGALO,1979
MERU,OTHAYA_TOWN,3560
MERU,OUTSPAN_HOSPITAL_NYERI,1122
WESTERN,OYOMBE,1853
ABERDARE,RARE_NAISHI,2706
ABERDARE,ROTIRI,201
NAIROBI CENTRAL,RUAKA_SAFARICOM,3651
WESTERN,RUMA,4216
BUNGOMA,SABATIA,3483
COAST,SAGALLA,1111
EASTERN,SATAO_ELERAI,917
BUNGOMA,SHIANDA,7034
COAST,SHIMBA_HILLS,1177
NAIROBI WEST,SIGNATURE_MALL,919
RIFT,SIKHENDU,3551
ABERDARE,SOGON,1083
WESTERN,SONDU_TOWN,3134
NAIROBI WEST,SYOKIMAU_SAFARICOM,1119
NAIROBI EAST,THIKA_MAKONGENI,8745
NAIROBI WEST,THOGOTO,5327
BUNGOMA,TINGWANGI,2336
EASTERN,UKASI,1831
EASTERN,VUI_SHOPPING_CENTRE,1292
EASTERN,WAJIR_TOWN,2267
WESTERN,WAONDO,2681
EASTERN,WOTE_TOWN,4908
COAST,WUNDANYI,4649
EASTERN,ZOMBE,3059
BUNGOMA,AKALA,3906
BUNGOMA,ALUPE,4513
RIFT,BIG_TREE,2700
BUNGOMA,BUSIA_AIR_STRIP,6038
COAST,CHALLA_ATC,264
RIFT,CHEBORORWA_ATC,2886
WESTERN,CHELILIS,1139
WESTERN,CHEMAMUL,1112
WESTERN,CHEPSIR,1845
EASTERN,DERTU,17
MERU,DIFATHAS_ATC,2237
ABERDARE,ELBURGON,7760
RIFT,ELDORET_CHEPKOILEL_CAMPUS,2833
RIFT,ELDORET_NORTH,4502
RIFT,ELDORET_SOSIANI,2167
COAST,ELDORO_ATC,989
WESTERN,ENDOINYO_NKOPIT,5950
NAIROBI WEST,ESCARPMENT_CURIOS,1111
NAIROBI EAST,GAKUYU,1390
MERU,GANTARI,1706
MERU,GETAUGA,3249
NAIROBI WEST,GICHURU,3930
WESTERN,GOGO,2287
EASTERN,HARGADERRA_G3,49
BUNGOMA,HAWINGA,1561
WESTERN,IMBO_HILL,2430
BUNGOMA,INDANGALASIA,2318
RIFT,KAALING,44
WESTERN,KABAROTI_PRIMARY_SCHOOL,881
ABERDARE,KABATINI,4755
BUNGOMA,KADHIENO,2138
MERU,KAGAENE,2456
RIFT,KAISUNGUR_ATC,2684
BUNGOMA,KAKAMEGA_TOWN,1807
NAIROBI EAST,KAMBAA,3805
BUNGOMA,KAMUKUYWA,4058
RIFT,KAMWOSOR,2098
EASTERN,KANGUNDO,11444
MERU,KANYUAMBORA,4665
BUNGOMA,KAPKATENY,1747
WESTERN,KAPKIAM,2523
RIFT,KAPTARAKWA,1852
WESTERN,KEMBU,1687
BUNGOMA,KHALABA_BULIMBO,5143
NAIROBI CENTRAL,KIAMBAA_ATC,1382
MERU,KIBULINE,3263
EASTERN,KILEMBWA,2208
BUNGOMA,KIMANGETI,2087
NAIROBI CENTRAL,KINGEERO,2670
WESTERN,KIPCHIMCHIM,3205
WESTERN,KIPKELION,2228
MERU,KIRICHU,1301
MERU,KIRINDINE,9881
WESTERN,KISII_MILIMANI_ATC,2187
WESTERN,KISII_NYAMATARO,3338
WESTERN,KISUMU_ELGONS_ESTATE,2355
WESTERN,KISUMU_RING,3554
EASTERN,KITENDE,2620
MERU,KITHELEWA,9539
EASTERN,KIVAA,2930
ABERDARE,KOINANGE_NYANDARUA,2632
EASTERN,KONGONI,6068
WESTERN,KORU,2076
RIFT,KUSERUA_HILLS,5834
COAST,LANDI_ATC,2045
NAIROBI WEST,LARI,2869
ABERDARE,LESHAU_PONDO,3778
COAST,LUKORE,622
BUNGOMA,LUNGANYIRO,2632
WESTERN,LWANDA_KAWUOR,2917
EASTERN,MACHAKOS,254
RIFT,MACHEWA,981
NAIROBI WEST,MADARAKA_ATC,2376
ABERDARE,MAJI_MAZURI,619
COAST,MAMBRUI,2936
NAIROBI EAST,MARAGUA_TOWN,3196
ABERDARE,MARA_SERENA,400
WESTERN,MASOGO_MARKET,4977
COAST,MAVUENI_MAJAJANI,2524
RIFT,MEREWET,986
WESTERN,MEYINKWA,3448
COAST,MIRITINI_KILIFI,2047
NAIROBI WEST,MLOLONGO_EAST,4594
NAIROBI WEST,MLOLONGO_PHASE_III_ATC,6619
COAST,MOMBASA_AIRPORT,2012
COAST,MOMBASA_ALDINA_MIKINDANI,5486
COAST,MOMBASA_CHAANI_OTUNGA_SFC,5021
COAST,MOMBASA_CORONET_HOUSE,1816
COAST,MOMBASA_MBARAKI_NEW,1615
COAST,MOMBASA_MIKINDANI_CLINIC,3982
COAST,MOMBASA_MTONGWE,3854
COAST,MOMBASA_SHELLY_BEACH,3986
COAST,MOMBASA_SHIMANZI,1
COAST,MOMBASA_SHIMANZI_PORT_GATE,2063
WESTERN,MOTIGO,2482
MERU,MPURI,5437
COAST,MTOPANGA_SAFCOM,3840
EASTERN,MUAMBWANI,3554
BUNGOMA,MUMIAS_TOWN,7487
ABERDARE,MURKAN,2464
BUNGOMA,MUSANDA,2348
NAIROBI CENTRAL,NAIROBI_BANANA,3100
NAIROBI CENTRAL,NAIROBI_CABANAS_NEW,3498
NAIROBI CENTRAL,NAIROBI_CALIFORNIA,1552
NAIROBI EAST,NAIROBI_DANDORA_ATC,680
NAIROBI EAST,NAIROBI_DANDORA_MOWLEM,8312
MERU,ARCHERS_POST,703
RIFT,BARATON,1295
RIFT,BIRUNDA,3942
WESTERN,BOBARACHO,7390
BUNGOMA,BUMALA,9184
MERU,CHAKA,2582
RIFT,CHEPARERIA,5323
RIFT,CHEPTEBO,974
RIFT,CHEPTIL_ATC,592
RIFT,CHEPTONON,2952
COAST,CHONYI,2887
NAIROBI WEST,CROSSBY_SHELTERS,1196
MERU,DAMBALA_FACHANA,188
COAST,DIANI_MKOYO,638
BUNGOMA,DOROFU,3431
ABERDARE,ELDAMA_RAVINE,4982
RIFT,ELDORET_BUS_PARK,4991
RIFT,ELDORET_CHEPKOILEL,1586
RIFT,ELDORET_KIDIWA,4536
RIFT,ELDORET_YAMUMBI,2054
RIFT,EMBOASIS,3457
RIFT,FLAX_KOIBARAK,1230
NAIROBI WEST,GATHIRIONI,472
NAIROBI EAST,GATUANYAGA_GARISSA_ROAD,3699
NAIROBI EAST,GATUNDU,3973
WESTERN,GESIMA,6281
COAST,GROGON_HILL,1354
NAIROBI WEST,ILBISIL,2669
MERU,ISIOLO_MAILI_TANO,2372
RIFT,KABULWO_ATC,402
WESTERN,KAJWANG_OKOK,4257
BUNGOMA,KAKAMEGA_CANNON_AWORI_STREET,3047
NAIROBI EAST,KAMBITI_ATC,2866
MERU,KAMBURAINI_PRIMARY,1101
ABERDARE,KAMPI_YA_SAMAKI,1069
MERU,KAMUGERE,5948
WESTERN,KANDEGE,2441
WESTERN,KANO,2144
RIFT,KAPSOWAR,4899
RIFT,KAPYEGO,2757
MERU,KARII_ATC,3026
NAIROBI EAST,KARIRU,2366
RIFT,KASES,168
EASTERN,KATANGA_HILL,3807
EASTERN,KATHEKANI,639
WESTERN,KENEGUT,4377
WESTERN,KERICHO_TOWN,1557
WESTERN,KEROKA,6506
BUNGOMA,KHACHONGE,3323
BUNGOMA,KHUMUSALABA,3701
MERU,KIAMUTUGU_SHOPPING_CENTRE,1683
NAIROBI CENTRAL,KIBIKU,1391
COAST,KIDONG_HILL,2710
MERU,KIGUMO_ATC,2518
COAST,KILIFI_TOWN,2696
MERU,KIMBIMBI,6753
BUNGOMA,KIMILILI_TOWN,8744
MERU,KIMUNYE,6036
MERU,KINNA,1315
WESTERN,KIOMITI,6725
WESTERN,KIONG_ONG_I_PRIMARY,5514
RIFT,KIPKABUS,1531
ABERDARE,KIPSARAMAN,1554
WESTERN,KIRAMROK,1272
NAIROBI EAST,KIRERE,4301
COAST,KIREWE,1645
NAIROBI EAST,KIRIGITI_SOUTH,161
NAIROBI WEST,KISAJU,2196
NAIROBI EAST,KISII_ESTATE_THIKA,6127
WESTERN,KISII_EXCHANGE,1987
WESTERN,KISII_NYAKONGO,5635
WESTERN,KISUMU_MAMBOLEO,1975
WESTERN,KISUMU_MANYATTA_SKYWAY,5583
WESTERN,KISUMU_MOLASSES,4776
WESTERN,KISUMU_OGANGO,4227
RIFT,KITALALE,2349
RIFT,KITALE_EAST,2330
EASTERN,KITHIMANI,3652
EASTERN,KSYUSIANI,3034
NAIROBI EAST,KWAMAIKO,3019
EASTERN,KYAKITUKU,4626
MERU,LACIATHURIU,2922
RIFT,LOMUT,2139
WESTERN,LONGISA,5319
BUNGOMA,LUKUME,3823
RIFT,LUKUYANI,2151
EASTERN,MACHAKOS_MIWANI_ESTATE,2842
ABERDARE,MAHI_MAHU_TOWN,4145
ABERDARE,MAJI_MOTO_HILL,2013
COAST,MALINDI_SABASABA_NGALA,2921
COAST,MALINDI_TOURIST_MARKET,1110
COAST,MANYANI,436
MERU,MANYATA,4247
BUNGOMA,MARAKUSI_MAKUTANO,3563
ABERDARE,MARALAL,6588
WESTERN,MARIWA,2642
MERU,MARUA_ATC,1641
EASTERN,MATILIKU,5147
EASTERN,MBA_ATC,3611
EASTERN,MBONDONI,3960
COAST,MENZAMWENYE,1722
WESTERN,MERIGI,2214
COAST,MGANGE_MWANDA,3295
WESTERN,MIKUMI_HILLS,6624
WESTERN,MIRUKA_ATC,7320
MERU,MITUNGUU_KIIJA,7670
NAIROBI WEST,MLOLONGO_BEIJING_ROAD,3334
WESTERN,MOKOMONI,5009
ABERDARE,MOLO_KIMUGUL,2886
COAST,MARIAKANI_SCHOOL_OF_RIFLES,1989
MERU,MARIMA_ATC,2189
ABERDARE,MARTI_PRIMARY_SCHOOL,194
RIFT,MARUS_PKOPOGH,2679
COAST,MAZIWANI,685
EASTERN,MBITINI,3386
EASTERN,MBUVU,1866
WESTERN,MENYENYA_HILLS,7042
WESTERN,MIGORI_OMBO,5880
ABERDARE,MOGOTIO,3714
ABERDARE,MOGOTIO_TOWN,3985
COAST,MOMBASA_BAMBURI_CEMENT,3331
COAST,MOMBASA_ENGLISH_POINT,448
COAST,MOMBASA_GANJONI,1306
COAST,MOMBASA_HONGERA_ROAD,1195
COAST,MOMBASA_JOMO_KENYATTA,1465
COAST,MOMBASA_SHELLY_BEACH_2,4097
COAST,MOMBASA_STADIUM,2104
NAIROBI WEST,MPAYEEI_STAGE,1774
COAST,MSABAHA,3812
NAIROBI EAST,MURANGA_TOWN,9778
ABERDARE,MURUNGARU,2373
BUNGOMA,MUTUMBU,2682
MERU,MUTUOBANE_MARKET,5828
COAST,MWABUNGO,1684
COAST,MWANANYAMALA,1408
COAST,MWANGULU_TOWN,1749
COAST,MWATATE,2991
RIFT,MWEN_NYARU,2374
NAIROBI EAST,MWIKI_KASSMART,264
EASTERN,MWINGI_TOWN,5250
NAIROBI CENTRAL,NAIROBI_AGHA_KHAN_MICRO,90
NAIROBI WEST,NAIROBI_AMACEA,679
NAIROBI CENTRAL,NAIROBI_ARCHIVES,2146
NAIROBI WEST,NAIROBI_DAGORETTI_CORNER,3443
NAIROBI EAST,NAIROBI_DANDORA_NEW,2984
NAIROBI EAST,NAIROBI_DANDORA_SHILANGA,3205
NAIROBI CENTRAL,NAIROBI_DESAI_ESTATE,1639
NAIROBI CENTRAL,NAIROBI_EMBAKASI,4387
NAIROBI WEST,NAIROBI_EQUITY_CENTRE_IBS,47
NAIROBI EAST,NAIROBI_GITHURAI_KIMBO,2803
NAIROBI EAST,NAIROBI_GITHURAI_MARKET,4178
NAIROBI CENTRAL,NAIROBI_GURU_NANAK,2713
NAIROBI CENTRAL,NAIROBI_INDUSTRIAL_AREA_NEW,3551
NAIROBI WEST,NAIROBI_KAREN_BOGANI,577
NAIROBI WEST,NAIROBI_KAWANGWARE,4885
NAIROBI EAST,NAIROBI_KAYOLE_MATOPENI_2,5053
NAIROBI CENTRAL,NAIROBI_KAYOLE_RASTA,5907
NAIROBI CENTRAL,NAIROBI_KENYA_POLYTECHNIC,1025
NAIROBI CENTRAL,NAIROBI_KINGS_COURT,1409
NAIROBI CENTRAL,NAIROBI_LORESHO_KCCT,1084
NAIROBI CENTRAL,NAIROBI_LUMUMBA,2928
NAIROBI WEST,NAIROBI_MARCUS_GAVEY_ROAD,688
NAIROBI WEST,NAIROBI_MASAI_MALL_IBS,1493
NAIROBI CENTRAL,NAIROBI_MITSUMI_BUSINESS_PARK_IBS,685
NAIROBI CENTRAL,NAIROBI_MURANGA_ROAD,895
NAIROBI CENTRAL,NAIROBI_MUTHAIGA,346
NAIROBI CENTRAL,NAIROBI_NEW_FEDHA,2540
NAIROBI CENTRAL,NAIROBI_NEW_STANLEY_HOTEL_MICRO,15
NAIROBI WEST,NAIROBI_OLE_SERENI_IBS,695
NAIROBI WEST,NAIROBI_RACECOURSE,2678
NAIROBI WEST,NAIROBI_RIVERSIDE_MEWS,457
NAIROBI CENTRAL,NAIROBI_RUAI_TAMU_TAMU,2260
NAIROBI CENTRAL,NAIROBI_SAMEER_PARK,1094
NAIROBI EAST,NAIROBI_SOWETO,4185
NAIROBI CENTRAL,NAIROBI_TASSIA_KWARE_II,2759
NAIROBI CENTRAL,NAIROBI_UHURU_ESTATE,3029
NAIROBI CENTRAL,NAIROBI_UTAWALA_MIHANGO,4105
