id,sales
3008481,1756.675512
3008482,0.966304237
3008483,331.7126886
3008484,8.215986792
3008485,898.6577116
3008486,467.4786532
3008487,184.2425343
3008488,105.5219769
3008489,76.81242405
3008490,3320.585268
3008491,10.78651524
3008492,0.04991107
3008493,21.1122763
3008494,14.53663419
3008495,0.903961938
3008496,178.1190056
3008497,7.084122561
3008498,4.064990531
3008499,4.651752925
3008500,54.83931285
3008501,1.730784208
3008502,221.2710177
3008503,206.4387728
3008504,3.175293261
3008505,5.266681534
3008506,196.1445168
3008507,43.27598598
3008508,447.1939758
3008509,1.923952495
3008510,8.543698468
3008511,5.597422075
3008512,0.75707311
3008513,2.526805289
3008514,2182.753893
3008515,0.473876064
3008516,412.7582219
3008517,10.93176561
3008518,1116.980269
3008519,581.3978283
3008520,229.5804362
3008521,131.7989057
3008522,96.13777589
3008523,4125.34036
3008524,14.12470802
3008525,0.664407624
3008526,26.95069342
3008527,18.78286063
3008528,0.396438536
3008529,221.9741892
3008530,9.525837855
3008531,5.775669405
3008532,6.504507295
3008533,68.84421351
3008534,2.876270896
3008535,275.5747978
3008536,257.1511527
3008537,4.670545615
3008538,7.268331416
3008539,244.3643009
3008540,54.48100477
3008541,556.2015279
3008542,3.116211915
3008543,11.33882764
3008544,12.63813129
3008545,3.833862764
3008546,7.052886318
3008547,3972.739013
3008548,1.59484918
3008549,753.2361839
3008550,22.34094266
3008551,2034.168623
3008552,1059.980262
3008553,420.0481378
3008554,242.1901241
3008555,177.3249325
3008556,7506.172868
3008557,28.14868969
3008558,3.66531049
3008559,51.47829268
3008560,36.62155534
3008561,1.735702826
3008562,406.212887
3008563,19.78365483
3008564,12.96235117
3008565,14.28805817
3008566,127.6797821
3008567,7.688540704
3008568,503.7087815
3008569,470.1974128
3008570,10.95220549
3008571,15.67740277
3008572,446.9389911
3008573,101.5540735
3008574,1014.14989
3008575,8.124977245
3008576,23.08136104
3008577,5.413103586
3008578,0.676525938
3008579,2.408317166
3008580,2135.893933
3008581,0.528033153
3008582,403.8448608
3008583,10.63308515
3008584,1092.969226
3008585,568.8690349
3008586,224.5941887
3008587,128.9089777
3008588,94.01238005
3008589,4036.83366
3008590,13.75757467
3008591,0.585847089
3008592,26.30858623
3008593,18.31586205
3008594,0.452255792
3008595,217.1510105
3008596,9.257298811
3008597,5.587529505
3008598,6.300741979
3008599,67.30395914
3008600,2.750290647
3008601,269.602486
3008602,251.5738218
3008603,4.506098253
3008604,7.04819062
3008605,239.0611049
3008606,53.24868049
3008607,544.2129132
3008608,2.985087616
3008609,11.03142025
3008610,2.895247587
3008611,0.423777035
3008612,0.789727346
3008613,1495.770242
3008614,1.267838207
3008615,282.085184
3008616,6.553004017
3008617,764.9698541
3008618,397.7212693
3008619,156.4802772
3008620,89.43153547
3008621,64.97871839
3008622,2827.800714
3008623,8.742402867
3008624,0.487317708
3008625,17.537174
3008626,11.93649555
3008627,1.214739336
3008628,151.2646777
3008629,5.588960127
3008630,3.017471683
3008631,3.517235424
3008632,46.26353768
3008633,1.029355721
3008634,188.0185856
3008635,175.3855023
3008636,2.259688909
3008637,4.040989203
3008638,166.617565
3008639,36.41469335
3008640,380.4441801
3008641,1.193883145
3008642,6.832126221
3008643,9.351427591
3008644,2.397573374
3008645,4.940046998
3008646,3137.148373
3008647,0.629138666
3008648,594.2962044
3008649,17.01497573
3008650,1606.011989
3008651,836.5711409
3008652,331.1350922
3008653,190.6579254
3008654,139.4256073
3008655,5927.951928
3008656,21.60209459
3008657,2.264446137
3008658,40.02845875
3008659,28.29419767
3008660,0.740388762
3008661,320.2076294
3008662,14.99515924
3008663,9.607505398
3008664,10.65458537
3008665,100.2144977
3008666,5.442104371
3008667,397.212577
3008668,370.7443733
3008669,8.019836868
3008670,11.75192806
3008671,352.3742301
3008672,79.57969215
3008673,800.3730485
3008674,5.786813993
3008675,17.5997786
3008676,8.057899266
3008677,1.832301546
3008678,4.108509459
3008679,2808.289961
3008680,0.249069752
3008681,531.743147
3008682,14.91886677
3008683,1437.504942
3008684,748.645349
3008685,296.1421164
3008686,170.3767061
3008687,124.5097965
3008688,5306.820948
3008689,19.02559029
3008690,1.71311633
3008691,35.52221607
3008692,25.0168493
3008693,0.348668956
3008694,286.3590543
3008695,13.11057966
3008696,8.287158804
3008697,9.224581197
3008698,89.40514993
3008699,4.557987855
3008700,355.2995025
3008701,331.6032352
3008702,6.865762084
3008703,10.20700245
3008704,315.1569425
3008705,70.93136627
3008706,716.2381753
3008707,4.866597062
3008708,15.44242497
3008709,6.93978812
3008710,1.34368702
3008711,3.389737886
3008712,2524.028496
3008713,0.079457485
3008714,477.672997
3008715,13.10701407
3008716,1291.849371
3008717,672.6432963
3008718,265.8945869
3008719,152.8458512
3008720,111.6167396
3008721,4769.922407
3008722,16.79848934
3008723,1.236553126
3008724,31.62707124
3008725,22.18394671
3008726,0.01007082
3008727,257.1007317
3008728,11.48157055
3008729,7.145866253
3008730,7.988501888
3008731,80.06167287
3008732,3.793767613
3008733,319.0703185
3008734,297.7700814
3008735,5.868192991
3008736,8.871586358
3008737,282.9867432
3008738,63.45585192
3008739,643.5129495
3008740,4.071172033
3008741,13.57763308
3008742,24.49066024
3008743,9.01341745
3008744,14.67221908
3008745,6986.050569
3008746,5.077399741
3008747,1326.406411
3008748,41.54747385
3008749,3578.189428
3008750,1865.63946
3008751,740.6868512
3008752,428.025822
3008753,313.9976872
3008754,13197.56189
3008755,51.75705691
3008756,8.717115213
3008757,92.76874669
3008758,66.65171833
3008759,5.325009871
3008760,716.3655195
3008761,37.05195391
3008762,25.06061444
3008763,27.39110777
3008764,226.7252417
3008765,15.78965175
3008766,887.7559792
3008767,828.8455099
3008768,21.5269293
3008769,29.83347121
3008770,787.9589516
3008771,180.7982082
3008772,1785.073108
3008773,16.5568744
3008774,42.84907375
3008775,3.040619345
3008776,0.360249583
3008777,0.883178778
3008778,1532.728633
3008779,1.22512458
3008780,289.1151406
3008781,6.788572916
3008782,783.9073332
3008783,407.6027127
3008784,160.4129243
3008785,91.71081799
3008786,66.65501538
3008787,2897.605836
3008788,9.031960468
3008789,0.425357114
3008790,18.04360313
3008791,12.30481674
3008792,1.170716337
3008793,155.0687126
3008794,5.800756529
3008795,3.165857383
3008796,3.677944869
3008797,47.47833434
3008798,1.128716183
3008799,192.7289404
3008800,179.784336
3008801,2.389388334
3008802,4.214613968
3008803,170.8001889
3008804,37.38662594
3008805,389.8995852
3008806,1.297300713
3008807,7.074578035
3008808,7.401238179
3008809,1.545340677
3008810,3.686378507
3008811,2641.344624
3008812,0.056127348
3008813,499.9880182
3008814,13.85477474
3008815,1351.962154
3008816,704.0097234
3008817,278.3778935
3008818,160.0809226
3008819,116.9377686
3008820,4991.503119
3008821,17.71762504
3008822,1.433233143
3008823,33.23461698
3008824,23.35309977
3008825,0.149811963
3008826,269.1757877
3008827,12.15387075
3008828,7.616883394
3008829,8.498637998
3008830,83.91777256
3008831,4.109165127
3008832,334.0222839
3008833,311.7331931
3008834,6.279894742
3008835,9.422719255
3008836,296.2635453
3008837,66.54103406
3008838,673.5270137
3008839,4.399447919
3008840,14.34724202
3008841,1.68814707
3008842,0.951279914
3008843,0.013749447
3008844,1188.884686
3008845,1.622512606
3008846,223.7116437
3008847,4.596947733
3008848,607.7216989
3008849,315.6702877
3008850,123.8253764
3008851,70.505417
3008852,51.05951569
3008853,2248.170943
3008854,6.338049129
3008855,1.00181011
3008856,13.33201841
3008857,8.878125021
3008858,1.580286167
3008859,119.6777139
3008860,3.830299773
3008861,1.785344776
3008862,2.182777773
3008863,36.17642244
3008864,0.204311937
3008865,148.9059563
3008866,138.8596009
3008867,1.182724268
3008868,2.59928865
3008869,131.886971
3008870,28.34421013
3008871,301.9308248
3008872,0.335151016
3008873,4.818917366
3008874,6.591493207
3008875,1.191482156
3008876,3.165838425
3008877,2435.480213
3008878,0.181794687
3008879,460.829986
3008880,12.54261662
3008881,1246.477232
3008882,648.9684332
3008883,256.4723924
3008884,147.3849383
3008885,107.6005144
3008886,4602.676931
3008887,16.10474084
3008888,1.088102285
3008889,30.41372216
3008890,21.30148921
3008891,0.095403496
3008892,247.9866781
3008893,10.97412941
3008894,6.790350264
3008895,7.603459544
3008896,77.15115226
3008897,3.555710757
3008898,307.784821
3008899,287.2309543
3008900,5.557447281
3008901,8.455600313
3008902,272.9656314
3008903,61.12720719
3008904,620.8588276
3008905,3.823394794
3008906,12.99674491
3008907,7.382874845
3008908,1.537315901
3008909,3.674573739
3008910,2636.676046
3008911,0.05073177
3008912,499.0999953
3008913,13.82501772
3008914,1349.569975
3008915,702.7615013
3008916,277.8811223
3008917,159.7930041
3008918,116.7260191
3008919,4982.685349
3008920,17.68104817
3008921,1.425406292
3008922,33.17064495
3008923,23.3065735
3008924,0.144250986
3008925,268.6952627
3008926,12.12711667
3008927,7.59813934
3008928,8.47833721
3008929,83.76431967
3008930,4.096613931
3008931,333.4272727
3008932,311.1775332
3008933,6.263511134
3008934,9.400787006
3008935,295.735197
3008936,66.41825971
3008937,672.3326087
3008938,4.38638423
3008939,14.31661555
3008940,2.448838617
3008941,0.618857738
3008942,0.502755806
3008943,1382.278065
3008944,1.399003616
3008945,260.4975269
3008946,5.82961681
3008947,706.8164642
3008948,367.3772394
3008949,144.4038673
3008950,82.43229312
3008951,59.83112972
3008952,2613.442485
3008953,7.853226646
3008954,0.677586886
3008955,15.98202665
3008956,10.80545135
3008957,1.349925579
3008958,139.5832115
3008959,4.938573729
3008960,2.561807473
3008961,3.023727338
3008962,42.5331286
3008963,0.724238674
3008964,173.5539836
3008965,161.877522
3008966,1.861406687
3008967,3.507820631
3008968,153.7735239
3008969,33.43007355
3008970,351.4084324
3008971,0.8763075
3008972,6.087602895
3008973,6.534419257
3008974,1.166540842
3008975,3.129148751
3008976,2420.970095
3008977,0.19856435
3008978,458.0699768
3008979,12.45013065
3008980,1239.042248
3008981,645.0889107
3008982,254.9284082
3008983,146.4900763
3008984,106.9423887
3008985,4575.270961
3008986,15.99105854
3008987,1.063776131
3008988,30.21489461
3008989,21.15688378
3008990,0.112687228
3008991,246.4931879
3008992,10.89097669
3008993,6.73209302
3008994,7.540363913
3008995,76.67421476
3008996,3.516701158
3008997,305.9355034
3008998,285.503942
3008999,5.506526397
3009000,8.387434039
3009001,271.3235045
3009002,60.74561979
3009003,617.1465707
3009004,3.782792347
3009005,12.90155667
3009006,10.28031307
3009007,2.803496293
3009008,5.537175899
3009009,3373.302309
3009010,0.902066972
3009011,639.2156899
3009012,18.5201961
3009013,1727.017263
3009014,899.7108418
3009015,356.2636236
3009016,205.2219128
3009017,150.1366833
3009018,6373.987424
3009019,23.45228788
3009020,2.660357262
3009021,43.26440134
3009022,30.64766861
3009023,1.021683599
3009024,344.5143641
3009025,16.3484799
3009026,10.55564914
3009027,11.68147444
3009028,107.9767137
3009029,6.076990349
3009030,427.3104462
3009031,398.851709
3009032,8.848580461
3009033,12.86134248
3009034,379.1000446
3009035,85.79007362
3009036,860.7904824
3009037,6.447623757
3009038,19.1489789
3009039,9.47097478
3009040,2.449815491
3009041,5.016897248
3009042,3167.54129
3009043,0.664264429
3009044,600.0773242
3009045,17.20869699
3009046,1621.585319
3009047,844.6971951
3009048,334.3691241
3009049,192.5323047
3009050,140.8041185
3009051,5985.356517
3009052,21.84021372
3009053,2.31539974
3009054,40.44492326
3009055,28.59708843
3009056,0.776591294
3009057,323.3358964
3009058,15.16933107
3009059,9.729531117
3009060,10.78674558
3009061,101.2134918
3009062,5.523813942
3009063,401.0861607
3009064,374.3617761
3009065,8.126495836
3009066,11.89470925
3009067,355.8138317
3009068,80.37896575
3009069,808.148748
3009070,5.871859945
3009071,17.79916006
3009072,9.016765779
3009073,2.251326175
3009074,4.7249115
3009075,3052.066083
3009076,0.530807188
3009077,578.1124695
3009078,16.47267016
3009079,1562.415824
3009080,813.8229688
3009081,322.081705
3009082,185.4107658
3009083,135.5665868
3009084,5767.252842
3009085,20.93550107
3009086,2.12180602
3009087,38.86260307
3009088,27.44628168
3009089,0.639042964
3009090,311.4503217
3009091,14.50758057
3009092,9.26590516
3009093,10.28461451
3009094,97.41790187
3009095,5.213365634
3009096,386.3688211
3009097,360.617773
3009098,7.721254493
3009099,11.35222471
3009100,342.7453687
3009101,77.34219618
3009102,778.6056634
3009103,5.548735352
3009104,17.0416278
3009105,9.121328036
3009106,2.297019877
3009107,4.79212877
3009108,3078.649326
3009109,0.561530028
3009110,583.1689408
3009111,16.64210895
3009112,1576.037078
3009113,820.9304431
3009114,324.9103594
3009115,187.0501965
3009116,136.7723052
3009117,5817.461914
3009118,21.14377259
3009119,2.16637272
3009120,39.22686483
3009121,27.71120587
3009122,0.670707603
3009123,314.1864685
3009124,14.65992041
3009125,9.37263527
3009126,10.40020878
3009127,98.29167463
3009128,5.284833121
3009129,389.756861
3009130,363.7817438
3009131,7.814544035
3009132,11.47710865
3009133,345.7538252
3009134,78.0412829
3009135,785.406699
3009136,5.623121013
3009137,17.2160173
3009138,6.8915546
3009139,1.322608973
3009140,3.358731234
3009141,2511.765913
3009142,0.093629623
3009143,475.3404975
3009144,13.02885365
3009145,1285.566024
3009146,669.3646897
3009147,264.589757
3009148,152.0895982
3009149,111.0605538
3009150,4746.761466
3009151,16.70241578
3009152,1.215994954
3009153,31.45904094
3009154,22.06173983
3009155,0.00453576
3009156,255.8385747
3009157,11.41129771
3009158,7.096632724
3009159,7.93517941
3009160,79.65861027
3009161,3.760800378
3009162,317.5074497
3009163,296.3105734
3009164,5.825159461
3009165,8.813978651
3009166,281.5989724
3009167,63.13337023
3009168,640.3757
3009169,4.036858673
3009170,13.49718895
3009171,7.357085445
3009172,1.526045934
3009173,3.657995166
3009174,2630.119513
3009175,0.043154241
3009176,497.8528593
3009177,13.78322706
3009178,1346.210407
3009179,701.0085026
3009180,277.1834585
3009181,159.3886523
3009182,116.4286388
3009183,4970.301704
3009184,17.62967976
3009185,1.41441429
3009186,33.08080285
3009187,23.24123218
3009188,0.136441169
3009189,268.0204152
3009190,12.08954333
3009191,7.571815257
3009192,8.449826856
3009193,83.54881097
3009194,4.078987077
3009195,332.5916412
3009196,310.3971664
3009197,6.240502054
3009198,9.369985435
3009199,294.9931865
3009200,66.24583586
3009201,670.6551905
3009202,4.368037633
3009203,14.27360384
3009204,8.713535776
3009205,2.118814675
3009206,4.529981768
3009207,2974.974816
3009208,0.441711112
3009209,563.4487289
3009210,15.98129852
3009211,1522.91426
3009212,793.2113304
3009213,313.8786221
3009214,180.6564252
3009215,132.0700099
3009216,5621.646793
3009217,20.33151476
3009218,1.99256282
3009219,37.80624585
3009220,26.67800291
3009221,0.547215676
3009222,303.5155102
3009223,14.06579583
3009224,8.956388396
3009225,9.94939172
3009226,94.88396543
3009227,5.006110293
3009228,376.5435227
3009229,351.4422744
3009230,7.450715307
3009231,10.99006194
3009232,334.0208607
3009233,75.31484832
3009234,758.8826953
3009235,5.333017322
3009236,16.53589914
3009237,6.267931165
3009238,1.050085556
3009239,2.957838353
3009240,2353.219858
3009241,0.276864792
3009242,445.1830191
3009243,12.01829776
3009244,1204.327027
3009245,626.9747526
3009246,247.7192801
3009247,142.3118118
3009248,103.8694865
3009249,4447.307772
3009250,15.46025631
3009251,0.95019313
3009252,29.28653456
3009253,20.48169616
3009254,0.193387945
3009255,239.5198252
3009256,10.50272233
3009257,6.460079924
3009258,7.245759554
3009259,74.44731148
3009260,3.334558627
3009261,297.3007213
3009262,277.4402243
3009263,5.268768026
3009264,8.069153975
3009265,263.6561317
3009266,58.96392253
3009267,599.8134042
3009268,3.593212537
3009269,12.45710637
3009270,28.77596352
3009271,10.88609481
3009272,17.42700262
3009273,8075.518811
3009274,6.336522195
3009275,1533.637143
3009276,48.49162993
3009277,4136.432943
3009278,2156.927
3009279,856.6143579
3009280,495.2150547
3009281,363.4119689
3009282,15255.29388
3009283,60.29270478
3009284,10.54360435
3009285,107.697385
3009286,77.50917807
3009287,6.622730324
3009288,828.5017647
3009289,43.29533868
3009290,29.4347634
3009291,32.12853905
3009292,262.5353067
3009293,18.71862309
3009294,1026.608938
3009295,958.5153781
3009296,25.35023982
3009297,34.95162336
3009298,911.2553351
3009299,209.4490684
3009300,2063.801792
3009301,19.60544207
3009302,49.99612603
3009303,24.72223344
3009304,9.114614929
3009305,14.82108463
3009306,7044.924266
3009307,5.14544137
3009308,1337.604937
3009309,41.9227286
3009310,3608.35631
3009311,1881.380327
3009312,746.9514495
3009313,431.6566562
3009314,316.6679821
3009315,13308.75952
3009316,52.21831418
3009317,8.815816729
3009318,93.57547431
3009319,67.23844383
3009320,5.395137294
3009321,722.4252421
3009322,37.38933974
3009323,25.29698876
3009324,27.64711348
3009325,228.6603792
3009326,15.94793022
3009327,895.2594444
3009328,835.8527307
3009329,21.7335369
3009330,30.11005067
3009331,794.6217561
3009332,182.34647
3009333,1800.135308
3009334,16.72161573
3009335,43.2352928
3009336,18.52010003
3009337,6.404282871
3009338,10.83407743
3009339,5468.133325
3009340,3.323109336
3009341,1037.679223
3009342,31.87242885
3009343,2800.40865
3009344,1459.79892
3009345,579.1691909
3009346,334.4134606
3009347,245.1505311
3009348,10330.5973
3009349,39.86464318
3009350,6.172333048
3009351,71.96920738
3009352,51.52440693
3009353,3.516942249
3009354,560.1300887
3009355,28.3532686
3009356,18.9662687
3009357,20.79061374
3009358,176.8323553
3009359,11.70882043
3009360,694.2971041
3009361,648.1811076
3009362,16.20004712
3009363,22.70253237
3009364,616.1744982
3009365,140.8799865
3009366,1396.730374
3009367,12.30941381
3009368,32.89134072
3009369,22.88483888
3009370,8.311673576
3009371,13.63992568
3009372,6577.796761
3009373,4.60557182
3009374,1248.751338
3009375,38.94530698
3009376,3369.000182
3009377,1756.485982
3009378,697.2456161
3009379,402.8481628
3009380,295.4807926
3009381,12426.47294
3009382,48.55851417
3009383,8.032679343
3009384,87.17457404
3009385,62.58312862
3009386,4.838718214
3009387,674.3449747
3009388,34.71238539
3009389,23.42150014
3009390,25.61586157
3009391,213.3062223
3009392,14.69208537
3009393,835.7239447
3009394,780.2546328
3009395,20.09422936
3009396,27.9155584
3009397,741.7563951
3009398,170.0619404
3009399,1680.62578
3009400,15.41449199
3009401,40.17087608
3009402,15.54384367
3009403,5.103658959
3009404,8.920807468
3009405,4711.468842
3009406,2.448615521
3009407,893.7520037
3009408,27.04952896
3009409,2412.693778
3009410,1257.492026
3009411,498.6544742
3009412,287.7487631
3009413,210.8310068
3009414,8901.448053
3009415,33.9364102
3009416,4.903788082
3009417,61.60087359
3009418,43.98361425
3009419,2.615641103
3009420,482.2485033
3009421,24.01707291
3009422,15.92830666
3009423,17.50034254
3009424,151.9613189
3009425,9.674572438
3009426,597.8600551
3009427,558.1219578
3009428,13.54465694
3009429,19.14784047
3009430,530.5419019
3009431,120.9812071
3009432,1203.145938
3009433,10.19210301
3009434,27.92752406
3009435,20.03107789
3009436,7.064580138
3009437,11.8054012
3009438,5852.274724
3009439,3.767070015
3009440,1110.747808
3009441,34.32090576
3009442,2997.242699
3009443,1562.505542
3009444,620.0446867
3009445,358.1040693
3009446,262.5737753
3009447,11056.14396
3009448,42.87427264
3009449,6.816344561
3009450,77.23297532
3009451,55.35269638
3009452,3.974512402
3009453,599.6688034
3009454,30.55465683
3009455,20.50857314
3009456,22.46100982
3009457,189.4588165
3009458,12.74156201
3009459,743.256007
3009460,693.9020957
3009461,17.5481285
3009462,24.50716885
3009463,659.6482254
3009464,150.9821456
3009465,1495.008803
3009466,13.38432449
3009467,35.41135788
3009468,8.389050388
3009469,1.977014574
3009470,4.321388129
3009471,2892.479715
3009472,0.346369707
3009473,547.7571103
3009474,15.45548342
3009475,1480.643772
3009476,771.1548867
3009477,305.1005311
3009478,175.5688216
3009479,128.3283348
3009480,5465.834258
3009481,19.68519107
3009482,1.854260115
3009483,36.67584161
3009484,25.85587042
3009485,0.44895161
3009486,295.0244955
3009487,13.5930435
3009488,8.625175566
3009489,9.590670965
3009490,92.17240873
3009491,4.784327063
3009492,366.0295046
3009493,341.6236047
3009494,7.161212251
3009495,10.60251281
3009496,324.6847946
3009497,73.14539031
3009498,737.7772147
3009499,5.102178196
3009500,15.99472063
3009501,13.88549695
3009502,4.378961506
3009503,7.854748439
3009504,4289.861322
3009505,1.96135442
3009506,813.5568849
3009507,24.36224693
3009508,2196.66209
3009509,1144.76821
3009510,453.792305
3009511,261.7475593
3009512,191.7084367
3009513,8105.137294
3009514,30.63324523
3009515,4.196964767
3009516,55.82371925
3009517,39.78194365
3009518,2.113443167
3009519,438.8534942
3009520,21.60097865
3009521,14.23557802
3009522,15.6670292
3009523,138.1033723
3009524,8.541105395
3009525,544.1260871
3009526,507.9417052
3009527,12.06509433
3009528,17.16719399
3009529,482.8280902
3009530,109.8937631
3009531,1095.282207
3009532,9.01235402
3009533,25.16172431
3009534,15.18468843
3009535,4.94670813
3009536,8.689926502
3009537,4620.159497
3009538,2.343087299
3009539,876.3838036
3009540,26.46753279
3009541,2365.906871
3009542,1233.078947
3009543,488.9384822
3009544,282.1175711
3009545,206.6895499
3009546,8728.987624
3009547,33.22102962
3009548,4.750708332
3009549,60.34969055
3009550,43.07364047
3009551,2.506877947
3009552,472.8502605
3009553,23.49380904
3009554,15.56170518
3009555,17.10329402
3009556,148.9600441
3009557,9.42909263
3009558,586.2226597
3009559,547.2542057
3009560,13.22422173
3009561,18.71888338
3009562,520.2083175
3009563,118.5799519
3009564,1179.785428
3009565,9.93659972
3009566,27.32852297
3009567,16.20996605
3009568,5.394754413
3009569,9.349020561
3009570,4880.819558
3009571,2.644337875
3009572,925.9646662
3009573,28.12895263
3009574,2499.469083
3009575,1302.77077
3009576,516.6746473
3009577,298.1928901
3009578,218.5121338
3009579,9221.30904
3009580,35.26322086
3009581,5.187703877
3009582,63.92143282
3009583,45.67133539
3009584,2.817363264
3009585,499.6793495
3009586,24.98756626
3009587,16.60823953
3009588,18.23674526
3009589,157.5277594
3009590,10.12986189
3009591,619.4438399
3009592,578.2782911
3009593,14.13896556
3009594,19.94342376
3009595,549.7075187
3009596,125.434796
3009597,1246.47249
3009598,10.66598292
3009599,29.03848662
3009600,5.99956596
3009601,0.932809972
3009602,2.785321264
3009603,2284.992396
3009604,0.355716774
3009605,432.205287
3009606,11.58342309
3009607,1169.367276
3009608,608.7330005
3009609,240.4593717
3009610,138.1041161
3009611,100.7749392
3009612,4318.443225
3009613,14.92571517
3009614,0.835810064
3009615,28.35163525
3009616,19.80175259
3009617,0.274657109
3009618,232.4973429
3009619,10.11173315
3009620,6.186150798
3009621,6.949080035
3009622,72.20472215
3009623,3.151133103
3009624,288.6051168
3009625,269.3197067
3009626,5.029334911
3009627,7.748631982
3009628,255.9347507
3009629,57.1696752
3009630,582.3581448
3009631,3.402297348
3009632,12.00952541
3009633,3.799696276
3009634,0.028532994
3009635,1.371147189
3009636,1725.711523
3009637,1.002090002
3009638,325.8229435
3009639,8.018625575
3009640,882.7917635
3009641,459.1999131
3009642,180.947736
3009643,103.6123786
3009644,75.4080111
3009645,3262.102065
3009646,10.54392192
3009647,0.101822074
3009648,20.68798655
3009649,14.2280522
3009650,0.940844705
3009651,174.9319595
3009652,6.906678103
3009653,3.940671988
3009654,4.517109465
3009655,53.82154799
3009656,1.647539341
3009657,217.3246507
3009658,202.7534001
3009659,3.066630206
3009660,5.121217532
3009661,192.6402862
3009662,42.46169428
3009663,439.2721734
3009664,1.837308558
3009665,8.340570698
3009666,12.52320007
3009667,3.783637824
3009668,6.979003417
3009669,3943.51963
3009670,1.561079696
3009671,747.6782852
3009672,22.15470139
3009673,2019.196612
3009674,1052.167971
3009675,416.9389786
3009676,240.3881185
3009677,175.9996485
3009678,7450.98479
3009679,27.91976484
3009680,3.616324312
3009681,51.07790873
3009682,36.33035982
3009683,1.700898149
3009684,403.2054089
3009685,19.61620814
3009686,12.84503712
3009687,14.16100094
3009688,126.7193613
3009689,7.609986111
3009690,499.984765
3009691,466.7196854
3009692,10.84966484
3009693,15.54013466
3009694,443.6321997
3009695,100.7856615
3009696,1006.674426
3009697,8.043215095
3009698,22.88967812
3009699,13.13407863
3009700,4.050591729
3009701,7.371703321
3009702,4098.825508
3009703,1.74057012
3009704,777.2194406
3009705,23.14460473
3009706,2098.775341
3009707,1093.691593
3009708,433.4646766
3009709,249.966078
3009710,183.0437532
3009711,7744.318602
3009712,29.13653851
3009713,3.876693992
3009714,53.20601599
3009715,37.87811243
3009716,1.885890795
3009717,419.190655
3009718,20.50621513
3009719,13.46858081
3009720,14.83633125
3009721,131.8241577
3009722,8.027516836
3009723,519.7785321
3009724,485.2043845
3009725,11.39468541
3009726,16.26973748
3009727,461.2083458
3009728,104.8698989
3009729,1046.407758
3009730,8.477794514
3009731,23.90850472
3009732,16.38057817
3009733,5.469311901
3009734,9.458697617
3009735,4924.194897
3009736,2.69446771
3009737,934.215208
3009738,28.40542248
3009739,2521.694607
3009740,1314.367892
3009741,521.2901053
3009742,300.8679159
3009743,220.47948
3009744,9303.234166
3009745,35.60305327
3009746,5.260422459
3009747,64.51579136
3009748,46.10360682
3009749,2.869029813
3009750,504.1438649
3009751,25.23613608
3009752,16.78238888
3009753,18.42535809
3009754,158.9534767
3009755,10.24647394
3009756,624.972036
3009757,583.440878
3009758,14.29118422
3009759,20.14719435
3009760,554.6163561
3009761,126.5754816
3009762,1257.569602
3009763,10.7873565
3009764,29.32303444
3009765,11.62957805
3009766,3.393125034
3009767,6.404543434
3009768,3716.330852
3009769,1.298512618
3009770,704.4640867
3009771,20.70662398
3009772,1902.785084
3009773,991.425255
3009774,392.7644064
3009775,226.3770265
3009776,165.6951992
3009777,7021.882223
3009778,26.13981078
3009779,3.235443237
3009780,47.96481284
3009781,34.06623415
3009782,1.43028216
3009783,379.8214353
3009784,18.31426385
3009785,11.93288795
3009786,13.17309585
3009787,119.2518238
3009788,6.99920243
3009789,471.0295069
3009790,439.6793938
3009791,10.052383
3009792,14.47283715
3009793,417.9209824
3009794,94.81104592
3009795,948.5506306
3009796,7.407491778
3009797,21.39929041
3009798,7.353228829
3009799,1.524360593
3009800,3.655515962
3009801,2629.139032
3009802,0.042021077
3009803,497.6663592
3009804,13.77697758
3009805,1345.708009
3009806,700.7463545
3009807,277.079128
3009808,159.3281845
3009809,116.3841678
3009810,4968.449821
3009811,17.62199799
3009812,1.412770517
3009813,33.06736762
3009814,23.23146086
3009815,0.135273269
3009816,267.9194967
3009817,12.08392451
3009818,7.567878684
3009819,8.445563342
3009820,83.51658323
3009821,4.076351111
3009822,332.4666786
3009823,310.2804683
3009824,6.237061215
3009825,9.365379286
3009826,294.8822243
3009827,66.22005114
3009828,670.4043449
3009829,4.365294034
3009830,14.26717176
3009831,3.373504394
3009832,0.214778829
3009833,1.097172093
3009834,1617.35921
3009835,1.127315158
3009836,305.2129539
3009837,7.327999321
3009838,827.2720398
3009839,430.2301117
3009840,169.4182458
3009841,96.93011976
3009842,70.4935478
3009843,3057.451749
3009844,9.695014952
3009845,0.283474291
3009846,19.20326913
3009847,13.14823103
3009848,1.069908597
3009849,163.7795265
3009850,6.285746577
3009851,3.50564402
3009852,4.045951505
3009853,50.26008267
3009854,1.356240516
3009855,203.5151254
3009856,189.8571728
3009857,2.686385495
3009858,4.61219524
3009859,180.3779294
3009860,39.61224274
3009861,411.5514044
3009862,1.534115363
3009863,7.629765543
3009864,10.66930451
3009865,2.973485535
3009866,5.787236893
3009867,3472.197016
3009868,1.016361765
3009869,658.0267225
3009870,19.15054057
3009871,1777.69091
3009872,926.1519944
3009873,366.7867544
3009874,211.3209061
3009875,154.6221843
3009876,6560.774699
3009877,24.22709743
3009878,2.826153842
3009879,44.6195242
3009880,31.63323685
3009881,1.139482062
3009882,354.6933494
3009883,16.915213
3009884,10.95270539
